TSNE1,TSNE2,label
-3.9879413,-18.113073,endo
-4.930885,-16.334324,endo
-2.650685,-17.129278,endo
-3.882126,-17.888277,endo
-3.9496808,-17.821568,endo
-3.6424537,-17.184025,endo
-3.7110968,-18.171467,endo
-1.2756413,-17.986496,endo
-4.0793233,-17.960314,endo
0.37125364,-18.354288,endo
-1.7921563,-16.856438,endo
-5.7138786,-16.956112,endo
-5.5395064,-16.468441,endo
-4.902728,-17.945236,endo
-5.5109224,-17.146437,endo
-4.0876455,-18.126205,endo
-4.082542,-18.398516,endo
-2.6125531,-17.527277,endo
-4.034445,-18.304682,endo
-4.6495395,-16.897036,endo
-7.8132224,-17.668442,endo
-4.1130424,-18.181482,endo
16.613106,-14.311054,endo
-5.82685,-15.138075,endo
-4.7119894,-18.22245,endo
-4.396628,-18.31931,endo
-4.3593683,-18.17125,endo
-4.2633023,-17.624485,endo
-1.4520754,-17.986544,endo
-12.075937,-22.032095,endo
-4.4376397,-18.222805,endo
-6.027524,-16.692488,endo
-16.09402,-21.309595,endo
-4.216985,-16.708519,endo
-7.463463,-20.536863,endo
-7.4685197,-20.650593,endo
-4.1233854,-17.73343,endo
-4.107701,-18.213806,endo
-3.9363093,-18.20703,endo
-3.594538,-18.22981,endo
-4.589456,-17.960407,endo
-2.788524,-17.85107,endo
-5.887493,-16.6146,endo
-5.3211756,-14.849195,endo
-5.724528,-17.258163,endo
-4.356043,-18.129383,endo
-7.1935434,-17.937115,endo
1.6650683,-16.29278,endo
-1.8131316,-18.60412,endo
-2.8962903,-18.289694,endo
-3.9918532,-18.327236,endo
-3.9125586,-18.071785,endo
-4.2262416,-17.094728,endo
-14.642632,-21.240776,endo
-5.930293,-14.780132,endo
-4.7342396,-19.42894,endo
-3.643684,-17.223993,endo
-3.9984555,-17.526289,endo
-4.9935656,-16.249332,endo
-4.187912,-18.570478,endo
-4.403806,-17.708307,endo
-5.0274096,-16.179983,endo
-4.4051266,-18.569984,endo
-4.4042435,-18.49457,endo
-0.65596735,-17.249443,endo
-3.39707,-16.029833,endo
-2.023878,-17.028154,endo
-1.630882,-16.873812,endo
-1.5974964,-18.73477,endo
-5.0659375,-16.474464,endo
-5.2400975,-16.192947,endo
-4.7145643,-16.13945,endo
-3.6215978,-18.67319,endo
-4.278451,-16.885574,endo
-4.617914,-16.775894,endo
-4.1587667,-18.111416,endo
-1.9014722,-18.85505,endo
-4.5465117,-17.150484,endo
-1.6032517,-18.352333,endo
-4.74572,-19.009708,endo
-1.7505497,-17.052202,endo
-2.5123365,-18.75131,endo
-3.796141,-18.542297,endo
-4.0515656,-18.19153,endo
-4.750049,-18.438065,endo
-5.1665382,-16.311771,endo
-12.849235,-22.026285,endo
-4.8846464,-16.707703,endo
-3.7542207,-16.765987,endo
-3.9664285,-18.290583,endo
-4.153799,-17.761902,endo
-4.796395,-16.572916,endo
-5.0622683,-16.352976,endo
-2.4643354,-18.248259,endo
-15.958844,-21.707993,endo
-4.276387,-17.252596,endo
-4.250233,-19.330439,endo
-4.683716,-16.72447,endo
-5.7982454,-15.558019,endo
-21.655098,-12.005841,endo
-5.9102244,-15.428919,endo
-5.520104,-15.6901455,endo
-5.8220572,-15.223599,endo
-6.183958,-16.118664,endo
-4.991753,-15.526321,endo
-4.3441954,-17.449984,endo
-4.268297,-16.85339,endo
-16.85575,-21.410406,endo
-14.571446,-22.201056,endo
-5.334853,-15.801484,endo
-4.662703,-16.165033,endo
-5.0752397,-16.481726,endo
11.862453,-7.5736585,endo
-5.352085,-15.432233,endo
-5.5627694,-15.879853,endo
-5.603059,-15.520453,endo
-15.640196,-20.867062,endo
-3.5297594,-18.04726,endo
-1.5632038,-17.275312,endo
-5.496475,-15.99802,endo
-25.289602,-9.34286,endo
-4.767184,-15.931343,endo
-4.155096,-15.348481,endo
-28.8415,-11.205179,endo
-23.555937,-10.380886,endo
-24.401575,-10.169081,endo
-19.820465,-4.6988134,endo
-23.821918,-12.8413,endo
-24.756845,-5.3623605,endo
-25.623552,-5.9116054,endo
-25.35832,-5.285744,endo
-25.515577,-5.2732186,endo
17.595167,11.256785,endo
19.17262,10.919204,endo
18.818731,12.176152,endo
7.9659805,34.277515,endo
12.233976,28.382957,endo
14.74355,15.482985,endo
15.782325,15.366832,endo
16.080956,16.131596,endo
18.283405,13.547856,endo
13.442421,17.889374,endo
12.1749735,18.566372,endo
15.695589,13.380437,endo
19.529337,11.450279,endo
15.889883,25.563826,endo
14.023898,25.523792,endo
12.2673435,30.175344,endo
18.48254,20.308144,endo
21.673681,10.49983,endo
7.3108697,31.320726,endo
17.669085,13.100189,endo
18.246376,13.543072,endo
11.332869,31.010424,endo
18.385693,11.602556,endo
18.941105,13.687185,endo
6.0574574,29.565876,endo
17.083569,15.82906,endo
16.366673,22.92031,endo
15.580587,26.35956,endo
17.665443,21.218245,endo
20.992361,16.946701,endo
9.556166,31.432487,endo
19.974321,19.328503,endo
23.73849,12.080438,endo
16.160715,22.888828,endo
17.210897,26.7839,endo
16.733227,10.105785,endo
20.686316,11.997773,endo
18.514824,23.994093,endo
7.2324514,30.02254,endo
17.709349,15.553124,endo
15.798284,17.502028,endo
7.443241,25.842358,endo
14.290013,16.13203,endo
7.361556,30.148224,endo
17.982822,15.644626,endo
25.202139,16.955153,endo
6.138291,30.879,endo
7.270929,25.8203,endo
13.164304,21.758806,endo
14.627336,9.091284,endo
17.887262,10.889807,endo
18.122696,25.440025,endo
7.3104143,32.167656,endo
18.391838,16.70347,endo
14.528486,15.741546,endo
13.144328,11.832669,endo
8.785447,30.682241,endo
18.257444,16.930838,endo
9.115242,31.999598,endo
20.63816,16.921436,endo
7.5147343,33.063118,endo
15.036982,14.733564,endo
10.520167,21.186234,endo
7.035968,32.11499,endo
17.433939,11.503869,endo
16.638653,15.067448,endo
17.481573,13.789112,endo
13.764901,20.471582,endo
18.043571,19.427563,endo
5.9483137,32.845814,endo
15.954065,15.178349,endo
17.022703,15.548814,endo
18.521254,15.036778,endo
18.12833,15.525413,endo
18.493525,8.946687,endo
21.984823,16.598907,endo
7.7449718,29.233133,endo
16.677206,15.092399,endo
19.977427,23.800184,endo
17.2777,15.329862,endo
25.744387,11.251893,endo
23.20962,4.830984,endo
13.992626,19.80929,endo
14.562778,21.341341,endo
13.7321615,13.048133,endo
12.553096,18.32011,endo
2.9178216,32.998837,endo
18.009417,12.527721,endo
11.189032,32.434895,endo
15.593951,22.750517,endo
17.162169,17.036518,endo
18.086514,16.69388,endo
7.0256343,33.630634,endo
17.476473,15.700734,endo
16.778603,9.282377,endo
19.9696,17.641584,endo
19.23615,13.616757,endo
18.948032,22.869669,endo
-14.221635,7.161159,endo
13.555023,22.657427,endo
12.915814,10.776011,endo
13.420406,13.738268,endo
14.419648,6.5297422,endo
17.21495,11.559682,endo
17.14376,15.52989,endo
11.820028,31.897251,endo
14.391681,20.64308,endo
15.364396,17.778255,endo
7.532675,23.581896,endo
15.789833,15.827542,endo
14.175452,12.109996,endo
18.263958,12.84254,endo
16.09631,27.534307,endo
18.5437,12.488752,endo
6.208298,31.508675,endo
11.882324,26.818764,endo
22.092747,10.27086,endo
21.985132,9.706789,endo
18.7278,18.402014,endo
18.755148,9.198083,endo
16.657864,23.701302,endo
15.421015,24.336994,endo
10.475643,31.216267,endo
18.695272,12.051155,endo
17.356379,15.668356,endo
18.398043,12.648397,endo
18.318584,13.635429,endo
15.992286,23.677906,endo
17.60789,10.717867,endo
19.720331,15.54069,endo
17.798656,20.859138,endo
22.844177,8.788457,endo
17.563812,14.636254,endo
19.136393,13.841915,endo
18.200571,13.300412,endo
18.810246,11.128932,endo
23.379663,18.520636,endo
17.225088,10.386573,endo
22.742283,4.985432,endo
21.504974,18.636585,endo
18.24628,16.536554,endo
19.398743,17.227703,endo
7.707899,31.762512,endo
17.484303,11.91663,endo
19.209795,14.011018,endo
18.003592,19.547968,endo
21.934376,21.404097,endo
12.986698,14.750093,endo
18.277647,16.404472,endo
23.760305,11.3148775,endo
16.670084,15.691824,endo
17.368483,14.802598,endo
20.268368,19.01093,endo
13.773952,6.8582416,endo
15.409514,11.763303,endo
23.208797,6.7406626,endo
16.145872,24.322712,endo
18.855803,17.791645,endo
12.960181,7.4120507,endo
18.552223,16.893904,endo
15.340691,17.14588,endo
17.71296,15.527394,endo
16.39291,22.496357,endo
16.515593,24.725048,endo
16.329992,24.386078,endo
18.771763,13.511863,endo
21.56951,16.247616,endo
17.930857,15.166417,endo
16.660261,15.217442,endo
14.827847,15.229827,endo
7.4085884,29.246479,endo
22.069324,7.351909,endo
13.03698,28.18036,endo
18.527586,21.13259,endo
17.942093,10.729328,endo
22.56604,18.681622,endo
8.199158,31.566381,endo
8.357565,33.747772,endo
8.857686,32.055687,endo
19.438587,23.10822,endo
18.651281,21.082119,endo
13.555132,8.332481,endo
17.832647,12.9108,endo
22.150528,8.16417,endo
17.859797,20.630732,endo
18.261671,12.455024,endo
18.593655,13.914803,endo
19.851948,16.410091,endo
7.9214597,32.239403,endo
21.437092,17.956017,endo
16.400164,10.964545,endo
5.162251,32.952797,endo
18.297432,13.140414,endo
16.029953,23.522783,endo
18.293547,13.126951,endo
19.70887,17.184542,endo
21.33989,16.929699,endo
21.996572,6.3598623,endo
17.760069,20.437057,endo
21.346195,19.078869,endo
15.775692,11.933365,endo
17.204779,13.9236145,endo
19.298813,13.315594,endo
15.589759,14.284488,endo
19.63554,16.131866,endo
21.893362,6.04695,endo
21.141281,16.194008,endo
20.021275,19.558407,endo
22.542845,18.46216,endo
6.6799197,31.748962,endo
16.463833,9.96935,endo
7.0673695,30.579298,endo
22.2822,6.7086105,endo
21.302565,8.690826,endo
19.173315,16.914299,endo
19.500145,11.578844,endo
13.90914,7.8254337,endo
16.260462,16.110504,endo
7.0356236,33.096184,endo
17.706587,18.419022,endo
18.078777,14.253914,endo
19.230555,15.7579365,endo
17.623325,21.118633,endo
22.45037,5.493187,endo
24.267475,11.112187,endo
18.986742,9.597321,endo
2.100339,11.990795,endo
18.955114,13.5565605,endo
15.942232,23.95083,endo
18.31217,26.983433,endo
16.365192,12.010405,endo
22.763155,5.7861648,endo
23.172113,7.9992356,endo
17.846285,12.678235,endo
29.81524,7.355842,endo
20.094273,11.29015,endo
25.07365,12.488007,endo
7.1939077,28.429304,endo
16.610884,26.53506,endo
29.171381,18.242407,endo
18.872732,8.888695,endo
23.183872,3.9023843,endo
20.270527,17.633345,endo
22.891645,5.531866,endo
18.102507,14.99244,endo
16.517235,9.675938,endo
19.664532,11.884435,endo
19.430939,13.034807,endo
18.368279,10.277253,endo
22.750637,6.9919043,endo
21.743284,15.67481,endo
22.331772,12.950449,endo
4.129684,5.705724,endo
16.879976,25.212986,endo
20.921976,9.000389,endo
17.323788,11.118753,endo
18.305128,15.1389475,endo
18.178844,21.272516,endo
22.464273,5.8217044,endo
21.138687,16.646986,endo
24.42199,3.7650437,endo
20.158472,16.505526,endo
20.136312,17.069262,endo
16.40645,22.68949,endo
19.876394,18.562458,endo
18.880232,19.671032,endo
26.228714,14.5400505,endo
21.679161,18.8761,endo
21.566101,21.829899,endo
20.274515,20.229506,endo
24.194162,12.578716,endo
19.503496,19.046316,endo
25.468887,15.19335,endo
20.93363,17.972387,endo
19.520823,20.711946,endo
15.701582,21.930733,endo
24.769938,12.387243,endo
18.161386,18.22826,endo
21.624317,18.130264,endo
11.793828,24.878563,endo
24.011192,16.91698,endo
15.022396,19.974932,endo
20.6187,18.202768,endo
18.854176,20.806662,endo
25.61214,16.747093,endo
20.247974,19.651604,endo
25.298367,14.09726,endo
23.586695,20.133821,endo
17.862709,21.558424,endo
20.079782,19.970821,endo
24.500643,16.111538,endo
22.085787,18.507317,endo
20.728472,20.337008,endo
16.130434,20.507566,endo
22.2902,18.80227,endo
25.458975,17.036774,endo
22.693258,17.77198,endo
22.132984,18.717152,endo
21.185633,20.097095,endo
15.047022,21.971329,endo
20.90624,16.669724,endo
13.441546,21.82469,endo
13.513794,14.343123,endo
21.627234,17.667353,endo
20.583662,16.325117,endo
20.19018,20.37796,endo
14.29269,22.44718,endo
20.105463,17.411285,endo
14.95477,20.092321,endo
24.899805,15.884828,endo
12.213614,20.504108,endo
22.131386,16.14948,endo
25.845137,14.325497,endo
24.489103,17.33946,endo
23.850576,17.329214,endo
23.868416,15.497858,endo
20.470186,16.000347,endo
22.805773,17.14257,endo
17.381353,21.51867,endo
25.598984,11.422442,endo
25.354956,11.354653,endo
25.042425,16.40357,endo
22.101742,12.241425,endo
21.02074,16.518349,endo
12.1480255,24.295416,endo
10.588378,18.484344,endo
21.620363,16.257843,endo
25.862665,13.775815,endo
21.159864,17.958868,endo
21.670334,20.764406,endo
23.599052,20.693356,endo
19.602318,18.80107,endo
20.752523,18.642809,endo
19.556599,20.64937,endo
11.708836,24.40086,endo
17.579805,21.801687,endo
20.02174,17.496305,endo
18.10134,21.00428,endo
21.080767,17.513208,endo
20.14301,20.66216,endo
11.776757,24.45558,endo
16.662094,20.223814,endo
21.224205,17.348509,endo
12.964385,22.190722,endo
9.567456,9.789896,endo
18.868921,21.64238,endo
24.357382,16.21276,endo
14.138236,18.973255,endo
24.263945,13.569042,endo
18.00725,21.24469,endo
12.147715,24.097437,endo
16.611094,22.42215,endo
28.459774,11.789148,endo
-14.246661,6.7969184,endo
20.76482,19.130331,endo
20.717218,19.44851,endo
26.48569,11.834449,endo
11.281546,11.580087,endo
23.65406,17.796919,endo
23.019829,18.32221,endo
21.763603,17.996767,endo
19.138517,21.47245,endo
12.200621,23.49341,endo
23.174107,15.935075,endo
18.891476,19.266382,endo
22.21866,19.048952,endo
30.059866,8.046694,endo
24.95182,12.915507,endo
15.7165365,21.332426,endo
20.19177,20.521017,endo
19.922129,20.332222,endo
19.3575,18.923851,endo
17.262218,21.273613,endo
7.1595726,25.123222,endo
20.88319,19.05627,endo
8.439102,10.103324,endo
16.57407,22.425344,endo
22.973827,18.763935,endo
19.719713,16.382875,endo
12.80244,24.245043,endo
17.383171,21.7383,endo
24.457325,11.83269,endo
28.873363,10.014935,endo
23.593866,15.265581,endo
-14.250397,6.297742,endo
8.803612,10.4595585,endo
25.044424,16.02192,endo
12.12602,17.068798,endo
12.099988,19.34753,endo
25.292198,11.505988,endo
22.316322,15.264611,endo
25.429209,12.022025,endo
22.623316,12.721881,endo
1.2948626,12.66618,endo
17.72133,22.643454,endo
23.216322,18.287199,endo
23.037973,16.129025,endo
11.749361,21.364529,endo
18.698154,22.788443,endo
16.914108,19.6111,endo
24.266214,13.151188,endo
10.65695,24.665218,endo
22.223803,17.34621,endo
24.007113,20.158201,endo
21.74804,18.100542,endo
22.630539,16.151628,endo
12.606212,19.274382,endo
18.71161,21.823172,endo
19.925816,18.434296,endo
29.474653,9.174391,endo
25.779938,9.914883,endo
14.88226,22.42294,endo
17.961039,22.401754,endo
27.211834,8.798323,endo
22.281628,17.728144,endo
24.210062,16.854597,endo
22.908869,15.73139,endo
15.067865,21.623615,endo
12.581639,21.67409,endo
18.02101,21.19683,endo
21.380087,17.342068,endo
27.039064,13.209753,endo
23.674376,17.212152,endo
24.380754,14.148891,endo
27.90053,9.181113,endo
25.220688,11.811654,endo
8.889046,10.51915,endo
20.200903,17.93358,endo
28.775272,10.121967,endo
28.095835,9.587934,endo
16.903088,21.393976,endo
21.91267,16.322905,endo
15.412877,21.492727,endo
23.337168,16.775476,endo
22.947626,14.348191,endo
18.267302,20.713697,endo
15.291531,23.596405,endo
20.589222,14.903225,endo
13.42266,22.35261,endo
22.22513,14.662275,endo
17.162758,21.885468,endo
17.157555,21.767931,endo
15.889758,18.074915,endo
19.490515,20.076923,endo
22.421432,16.74061,endo
26.675217,14.906411,endo
25.58372,12.252098,endo
18.808601,20.069252,endo
12.600344,6.1632886,endo
15.466187,21.013445,endo
12.46796,20.43516,endo
16.884768,20.603493,endo
23.157413,15.539352,endo
15.157029,21.927032,endo
18.372738,20.233786,endo
15.157821,22.305773,endo
23.566256,15.545909,endo
21.876284,17.948133,endo
16.02598,20.38903,endo
23.157162,14.067301,endo
7.620377,23.335388,endo
12.562709,17.89375,endo
24.94335,11.885915,endo
23.704876,17.104635,endo
28.480541,12.708039,endo
22.802023,13.811655,endo
22.55376,16.694653,endo
23.065262,15.6673975,endo
15.864624,21.243198,endo
25.947855,15.606321,endo
23.147476,15.7497635,endo
22.937752,17.139093,endo
16.96214,21.535824,endo
23.923702,18.355703,endo
17.86881,21.568884,endo
21.93689,21.045942,endo
19.719805,14.985547,endo
23.951687,19.277206,endo
18.805994,19.954992,endo
21.282951,15.275696,endo
22.953133,17.993944,endo
22.176222,18.318932,endo
27.729206,12.4293375,endo
20.747091,16.281878,endo
17.213152,21.690668,endo
22.655922,14.099561,endo
16.901207,20.747559,endo
25.88947,15.848303,endo
21.505722,17.583124,endo
29.916466,8.360063,endo
25.065294,16.729898,endo
17.19458,20.762959,endo
19.342175,19.18204,endo
21.79929,16.55142,endo
19.811539,20.311934,endo
22.09928,19.000027,endo
27.568,11.167121,endo
20.965687,19.511145,endo
22.725,16.719574,endo
22.08854,18.14722,endo
20.159882,20.187504,endo
21.641365,17.915615,endo
21.332335,16.827988,endo
29.706446,8.504192,endo
20.089436,20.350899,endo
23.077885,15.832654,endo
20.406807,18.828804,endo
20.886591,19.500702,endo
23.19672,15.948708,endo
18.427979,16.396492,endo
28.96528,13.576568,endo
17.583214,21.456387,endo
30.084621,6.779683,endo
23.670069,19.6004,endo
21.818998,18.082088,endo
12.121882,21.140926,endo
14.766081,21.412193,endo
19.477133,19.171896,endo
19.42225,19.651428,endo
23.392614,17.42321,endo
22.109713,19.304375,endo
27.723322,8.512872,endo
23.860569,16.902412,endo
23.086329,16.159983,endo
23.306776,15.800131,endo
23.458475,14.809308,endo
14.491835,6.383446,endo
17.365582,5.799358,endo
15.716952,11.023033,endo
17.901196,7.6416173,endo
20.312632,10.550299,endo
15.737119,8.3627825,endo
21.50907,1.5134612,endo
11.106603,6.6535573,endo
20.693958,8.726923,endo
17.980463,10.193713,endo
12.4395075,6.76224,endo
17.071236,5.0031867,endo
18.878502,7.39351,endo
18.333899,2.0687625,endo
17.17921,9.644653,endo
19.763031,4.053513,endo
17.139133,7.625049,endo
21.175093,4.2591767,endo
18.954227,10.044293,endo
18.930101,10.179129,endo
9.033194,4.5707736,endo
18.611053,5.9022164,endo
7.4722342,6.0474124,endo
17.360104,9.461839,endo
20.283777,7.138763,endo
17.519089,10.767938,endo
14.409781,11.960608,endo
17.143997,10.114189,endo
17.808397,11.720032,endo
17.854443,4.504688,endo
11.304677,7.733423,endo
17.306135,0.98813874,endo
17.595444,10.151568,endo
17.723587,9.0799265,endo
19.722792,6.0554857,endo
17.858725,11.401163,endo
19.052853,4.873632,endo
19.161736,4.7832003,endo
7.239159,4.1543303,endo
17.479671,10.658201,endo
17.334864,10.547752,endo
20.794073,6.2946305,endo
18.533358,2.669405,endo
18.171097,5.562694,endo
17.880281,8.077576,endo
5.6577363,6.903558,endo
14.663672,14.198675,endo
17.270607,6.6446342,endo
22.96386,11.339654,endo
15.073223,10.928501,endo
18.423891,11.621572,endo
18.514473,7.3389406,endo
18.284525,5.0890894,endo
11.148522,4.8895826,endo
20.23414,10.913254,endo
17.66993,15.596966,endo
18.414824,6.1112785,endo
18.449463,10.168591,endo
17.282343,2.3429427,endo
18.380846,7.116184,endo
13.943996,7.862533,endo
18.258516,9.592096,endo
21.82273,5.2659707,endo
19.13222,8.815026,endo
17.167883,11.107404,endo
15.968449,12.179303,endo
17.191168,10.247516,endo
17.87106,9.973141,endo
14.363839,7.7216096,endo
17.144184,7.644664,endo
15.464917,11.982781,endo
14.85655,8.137728,endo
16.492792,10.162341,endo
7.605993,4.2595296,endo
16.058208,10.067614,endo
17.904953,7.4252143,endo
17.404211,5.402326,endo
22.3694,3.787249,endo
18.357397,9.993548,endo
17.064915,12.256756,endo
19.163143,9.313614,endo
21.228922,4.8709435,endo
18.366169,5.294377,endo
23.406593,10.820124,endo
15.22909,10.307648,endo
12.283943,6.348211,endo
12.865325,5.805635,endo
11.3779125,5.2654557,endo
12.802046,7.1887703,endo
20.25965,1.8229926,endo
18.503914,9.736191,endo
19.260206,12.088641,endo
18.577492,5.6012692,endo
19.44066,9.791564,endo
18.04821,11.290708,endo
16.282146,9.071369,endo
12.444138,5.6424456,endo
21.190935,6.331047,endo
18.248236,8.310389,endo
17.941357,6.2866855,endo
19.87974,12.408256,endo
16.610746,9.879765,endo
20.489254,13.930232,endo
20.751907,6.1434636,endo
22.524982,5.34972,endo
23.781364,7.304047,endo
23.54679,9.627842,endo
19.679111,7.328575,endo
16.153412,8.275219,endo
17.504433,10.776228,endo
16.599,11.198026,endo
12.247285,8.14863,endo
22.002686,5.741922,endo
19.25608,11.103589,endo
21.58348,6.665459,endo
20.874496,8.738321,endo
5.2398467,7.1412096,endo
8.465677,5.0657687,endo
19.776442,8.185445,endo
20.077522,6.7852497,endo
22.066177,4.300292,endo
20.355139,8.3060465,endo
19.868269,7.1642547,endo
17.125229,4.59817,endo
14.381862,8.5240135,endo
17.838621,7.984753,endo
23.379282,3.2466877,endo
20.786709,5.5511737,endo
17.718534,5.9067287,endo
13.202775,11.502291,endo
17.491299,9.959855,endo
19.316353,9.993084,endo
17.854818,1.8318682,endo
19.939785,9.3841305,endo
19.01232,4.200691,endo
17.851748,11.47873,endo
13.472453,3.1341112,endo
16.709852,15.917192,endo
18.536997,12.513667,endo
16.805967,11.196399,endo
3.430255,9.870345,endo
13.8601675,31.488596,endo
18.85098,1.8058996,endo
18.821072,2.1545317,endo
21.069115,5.6008663,endo
23.822477,4.9858513,endo
20.049242,7.6403937,endo
7.5580916,3.3159235,endo
16.612299,10.763504,endo
21.690897,5.7185507,endo
22.482544,4.0287375,endo
18.215702,6.9774847,endo
18.095314,12.126609,endo
0.22116202,11.407119,endo
14.569928,11.297395,endo
17.489578,11.372292,endo
13.218209,6.604787,endo
19.066238,10.127531,endo
18.184435,2.9137983,endo
17.78999,11.746518,endo
16.173872,8.301614,endo
17.81573,2.09683,endo
5.2032027,7.342778,endo
19.756,4.2950706,endo
19.345928,10.386251,endo
21.298418,6.1314588,endo
13.291823,6.2701564,endo
10.775843,5.9088817,endo
17.924454,5.6682606,endo
19.507874,3.8390112,endo
17.505972,2.3232746,endo
19.529287,4.991093,endo
20.985525,6.122015,endo
13.273838,6.383425,endo
18.979969,5.9704843,endo
17.419405,6.688893,endo
7.896851,5.6337247,endo
-2.9837341,9.676961,endo
16.734175,9.479643,endo
11.866866,6.5039053,endo
6.742415,3.3756464,endo
20.979025,2.7908719,endo
15.892225,8.345338,endo
17.664263,8.667356,endo
18.387295,8.680005,endo
17.211021,7.4597573,endo
14.5100765,17.867994,endo
4.7591486,5.497213,endo
6.8782406,4.3117347,endo
17.026955,7.4233103,endo
17.509384,7.4071126,endo
20.064293,4.9293675,endo
20.501614,3.9757314,endo
14.002348,7.4507146,endo
10.187743,30.097795,endo
22.20002,4.2181225,endo
19.801516,8.283271,endo
18.280602,7.059781,endo
8.440088,29.216183,endo
5.705129,4.972289,endo
14.375868,10.998946,endo
16.688658,9.2606735,endo
14.645283,6.94238,endo
17.018925,4.817573,endo
5.634329,5.77852,endo
18.671715,8.330709,endo
19.031372,9.583559,endo
19.688545,10.450463,endo
20.476433,7.371309,endo
14.596787,7.105518,endo
6.5080934,3.137376,endo
8.589795,4.6665273,endo
13.113353,11.778705,endo
15.558451,8.186202,endo
10.621723,4.8667493,endo
10.262367,4.540642,endo
2.0430737,10.544884,endo
12.032659,4.7240186,endo
12.515198,5.8453283,endo
12.449085,5.82539,endo
13.391229,11.259582,endo
16.512503,6.0960236,endo
8.397518,5.213508,endo
18.202139,2.5966141,endo
19.147228,5.1690006,endo
8.394915,29.415464,endo
1.1722974,5.071415,endo
7.303622,3.8887787,endo
18.14489,0.16634996,endo
21.855322,0.7461574,endo
18.34222,5.453668,endo
17.933495,10.356957,endo
10.111666,5.4274635,endo
13.095019,6.093724,endo
5.6080146,5.8791556,endo
6.336888,5.115126,endo
5.7614536,3.0596285,endo
20.061214,1.3956136,endo
7.1274753,4.1031084,endo
0.24173898,6.480253,endo
6.0462685,4.784561,endo
21.020187,1.1509407,endo
20.477299,1.0610614,endo
16.685316,5.844338,endo
22.654043,6.75474,endo
13.0630665,5.899352,endo
7.999803,5.832243,endo
13.574001,11.202903,endo
-2.1593583,5.7708473,endo
6.166983,2.6490986,endo
18.099508,3.9228673,endo
20.823038,0.25839883,endo
20.701363,1.311724,endo
20.378548,1.7192984,endo
19.397419,0.0019202358,endo
9.227106,3.57372,endo
0.23432182,11.595779,endo
2.0934858,6.5583897,endo
12.201052,7.7215223,endo
2.46032,3.6181726,endo
-2.826865,3.757835,endo
-3.2810032,3.879135,endo
-3.017325,3.7764204,endo
-5.417112,-11.246561,endo
-16.190199,-7.0560193,endo
-7.20392,-7.660089,endo
5.4291415,-12.413899,endo
-1.5181234,-14.848365,endo
0.15072176,-12.88904,endo
-6.2705016,-7.3480496,endo
8.450336,-10.726575,endo
-6.643211,-11.569751,endo
-17.153776,-6.2166734,endo
-3.4298677,-6.418529,endo
-16.031078,-6.589983,endo
2.991416,-13.340023,endo
-4.885226,-6.209611,endo
-7.304808,-12.159227,endo
-5.543623,-10.7649145,endo
-16.62333,-25.437416,endo
-16.456442,-6.329448,endo
-6.3088145,-5.406182,endo
7.628667,-11.720479,endo
3.672852,-11.333705,endo
-5.128845,-9.76615,endo
-9.941406,-5.977108,endo
-5.299201,-11.471436,endo
-1.1722527,-22.890747,endo
-0.84084266,-23.610569,endo
-6.827646,-4.1490774,endo
-5.275533,-11.033907,endo
-8.315147,-5.487374,endo
2.69394,-13.317898,endo
-7.6954365,-5.679196,endo
-17.017515,-6.382993,endo
-4.5274563,-6.8603168,endo
1.66349,-16.941126,endo
-3.1340115,-8.070112,endo
-0.41469797,-14.449107,endo
-1.5659705,-12.1465025,endo
0.2161932,-13.745996,endo
-3.0471914,-21.075886,endo
-4.2876654,-9.667675,endo
-5.341092,-12.964315,endo
0.21202798,-15.192045,endo
-2.2466006,-12.8366585,endo
-7.2715254,-10.010044,endo
-6.0917068,-12.134252,endo
1.6859821,-13.256891,endo
7.669265,-14.326069,endo
-6.184327,-6.128535,endo
-6.3479924,-5.5310383,endo
-9.438674,-13.845667,endo
-16.242466,-6.266635,endo
-16.262785,-6.266761,endo
-12.4132,-3.8384476,endo
-5.2381287,-12.99625,endo
-4.5998387,-13.16602,endo
-0.33650625,-14.25786,endo
6.488996,-11.586662,endo
-2.1046734,-11.297339,endo
-7.799333,-9.464901,endo
-18.34861,-7.577365,endo
1.4176257,-11.587799,endo
-6.636352,-10.290705,endo
-15.2899065,-6.4951363,endo
-5.147987,-18.132326,endo
-1.6012485,-20.647312,endo
2.7816596,-17.641848,endo
-17.357815,-6.023978,endo
-1.6853228,-13.49405,endo
-27.939175,-19.288168,endo
11.356519,-13.1047,endo
0.894486,-15.077405,endo
-6.7508936,-26.550072,endo
-4.092676,-10.290282,endo
-6.4889874,-19.018164,endo
11.724626,-12.533456,endo
10.357967,-13.592405,endo
-6.9013724,-13.27042,endo
2.2956424,-15.134162,endo
-19.652725,-24.103495,endo
-18.902367,-20.716213,endo
-4.0720286,-12.886984,endo
-7.472976,-17.686356,endo
-1.9423277,-21.069242,endo
2.1192584,-14.270244,endo
4.0325994,-15.515837,endo
-4.7311087,-20.303997,endo
-2.8986595,-20.971214,endo
-2.4422383,-14.306727,endo
-6.4388127,-19.726595,endo
-2.53758,-21.356098,endo
-4.954147,-21.35192,endo
-9.013594,-12.825939,endo
-2.9160032,-21.550335,endo
3.515661,-14.267827,endo
-4.839525,-12.440111,endo
-2.9370441,-21.661045,endo
7.267664,-12.265158,endo
