PC1,PC2,label
2.8127097351955586,-0.037205580107490775,endo
2.7339179109435596,-0.13201468451021914,endo
2.7910765604363785,0.028394450080345614,endo
2.7657762158829162,-0.030664286061289778,endo
2.9445918151117407,-0.0381497741931758,endo
3.0343508530536893,-0.050797622521892356,endo
2.976739379954082,-0.031144674246200828,endo
2.7073976307444556,-0.029224280107576557,endo
2.748188483253111,-0.026500266199837988,endo
2.615891042866446,-0.10502221546389727,endo
2.8508064572949716,-0.1101135864464132,endo
2.6990763851546506,0.07001234988726969,endo
2.726733454236753,-0.0451899551507438,endo
2.950779155644039,-0.05566251142422807,endo
2.699424756554968,-0.04621052880920819,endo
2.8316554210820324,-0.039931514214250605,endo
2.8157127648640525,-0.0440239962794828,endo
2.7197240300677508,-0.036947646563874365,endo
2.870506882065563,-0.17015968140311105,endo
2.93594432588137,-0.08673264924333345,endo
2.7474813714412165,-0.03953033690149946,endo
2.8273607135855983,-0.004569786750462955,endo
2.9427535039995174,-0.04672755132694233,endo
2.646872152056232,-0.06035695779930496,endo
2.752559764111198,-0.06878305042963871,endo
2.8407516688807064,-0.06444147008450331,endo
2.720955064977805,-0.04323865181353165,endo
2.8471234429803163,-0.10728823287284478,endo
2.874759319189599,0.03210373772218848,endo
2.8062343028809247,-0.004161269272668611,endo
2.964378545509785,-0.04514210487342083,endo
2.661339833736731,-0.0035621507747006106,endo
2.9208689174006848,-0.13303406389988637,endo
2.819545358881825,0.0504301959515247,endo
2.6630677817039965,-0.019595399697988975,endo
2.7254143239556865,-0.029063798555836556,endo
2.6581750300111495,-0.055117332035273754,endo
2.683753119879766,-0.025266216529054975,endo
2.68711691948914,-0.0745500977139488,endo
2.7490836929196676,-0.12043909871876979,endo
2.837691618597282,-0.07381637480497588,endo
2.831737410369188,-0.014656713829361382,endo
2.7482460366740775,-0.05095117988031894,endo
2.769834102642733,-0.04298085035415217,endo
2.8138168588742296,-0.021753465240167146,endo
2.7902797308290905,-0.05982045506199261,endo
2.8720759893636787,-0.05179261268829276,endo
2.947112806908384,-0.03066333689570192,endo
2.912265033216959,-0.012086862566478913,endo
2.778015884248411,-0.05349288211281023,endo
2.7054510275118484,-0.006903706365232861,endo
2.7755096316294225,-0.0488308675255233,endo
2.6906185058942524,-0.01962354268707032,endo
2.8057121506062006,-0.06083469452568437,endo
2.7332002305849774,-0.02665779384510633,endo
2.8734214787225008,-0.09734684739051262,endo
2.7699041350236873,0.020361206799337162,endo
2.9250946972824248,0.012055935886608039,endo
3.119017597177234,-0.06439479604124158,endo
2.9403821442359583,-0.03807529887784792,endo
2.839650682690385,-0.0015654515844649467,endo
2.740622147955543,-0.0631716895970027,endo
2.74527672828088,-0.04560320831994323,endo
2.722490313761646,-0.03771618865507113,endo
2.72690264294603,-0.02681115690021661,endo
2.753220243699173,0.02476362973600509,endo
2.722626875075355,-0.01872046598269664,endo
2.738181727386755,-0.05435366560739504,endo
3.122042153143689,-0.03680441446255675,endo
2.8665708905996694,-0.011089808645518291,endo
2.787388165412936,-0.03388404868933,endo
2.7302369418673997,-0.03191641695178422,endo
2.9773101916745928,-0.10603943326502932,endo
2.857281830946644,-0.007441108088858434,endo
2.829155862351764,-0.03080660607110328,endo
2.9695507757000374,0.0016024511892812645,endo
2.723123894177512,-0.06519612526859997,endo
2.7553040843221477,-0.017245514859710695,endo
2.8805343318462153,-0.006278521778681992,endo
2.8084103317253426,-0.00895970973115262,endo
2.835434919352992,-0.07826284415415452,endo
2.971469846191213,-0.013278846299038184,endo
2.9951172566228443,-0.036930243138429776,endo
2.8445442819091227,0.009140826663279429,endo
2.9142017678908307,0.05816304902393737,endo
2.9761705629399433,0.006419044480537325,endo
2.8224145811204924,-0.020871300884125428,endo
2.944518790393261,0.009558722187314038,endo
3.1902037929004528,0.017791785237104923,endo
2.8595568451784756,0.08455995257455728,endo
3.0562709562449566,-0.005674716476001418,endo
2.8366588644415964,-0.00389028578975091,endo
2.975952043589686,-0.04561136590246268,endo
2.8087472781288962,-0.03254505214183159,endo
2.727820172169656,-0.05065617296601362,endo
3.0303588928495455,-0.02771071057833931,endo
2.9439244664783715,-0.05788772075472957,endo
2.917244594826157,-0.00133048665829673,endo
3.102363019017573,0.0345624748202326,endo
2.8716277555764282,-0.05404572264346486,endo
3.1044370363588296,0.03649527011550791,endo
2.8839590546951896,-0.11082075090721165,endo
2.794465213111103,0.012997640303191062,endo
2.8978207920254997,-0.04387799681527046,endo
2.8573306471066724,-0.03851621279454991,endo
2.9547990347441146,0.02695847860293397,endo
3.1868261021615054,-0.07576085641082278,endo
2.8347924958315587,0.018567471026514803,endo
2.78432995772556,0.0008176912081197718,endo
2.789519670588059,0.030981780413784958,endo
2.729882969113922,-0.045908904565797104,endo
2.803355155551284,-0.021682467784133783,endo
2.733931698649275,-0.005141388900155261,endo
3.115906606811832,-0.09420476508928473,endo
3.04886739106234,-0.08021001734633428,endo
2.9844602451294997,6.1068186356805e-05,endo
3.1937234302005,-0.0541471398077343,endo
3.054636422062705,-0.12904691926013728,endo
3.020413419536876,-0.04500724739667165,endo
2.785689468309612,-0.07438169900803715,endo
2.9660259160199454,-0.03373329356714841,endo
2.8727016058730137,-0.05262822318109419,endo
2.8032596595049046,-0.06544172885467647,endo
2.7916826683372618,-0.024575136950594587,endo
2.9229082622849027,-0.07799823839995444,endo
2.8282445368828135,-0.05912191675369759,endo
2.730511237595702,-0.05640374923699596,endo
2.790777356836212,-0.043010991453771796,endo
2.905783053780306,-0.0684380807139879,endo
2.8219147519951844,-0.018382671368663138,endo
2.8269997535647153,-0.02414437736900808,endo
2.755186479970565,-0.023112203945293716,endo
2.9441194482461195,-0.12813129688423935,endo
2.903857645988426,-0.02704286605667962,endo
2.928789452639392,-0.09768854781954109,endo
2.9224956225191576,-0.02671579834884102,endo
2.8028735725979828,-0.021414919108932656,endo
2.8846395710300285,-0.033658477917784146,endo
2.7859152277536174,-0.0018933140067142159,endo
2.7199104289244134,-0.03843011633808767,endo
2.791490969371836,-0.08051382452530738,endo
2.746236830447472,-0.02579975125946478,endo
2.88449767737982,-0.016416799276631335,endo
2.7536034330983012,-0.021906764487812924,endo
2.7686276286077174,-0.05355327101250217,endo
2.852063215787197,-0.015321169190810285,endo
2.804681215438372,-0.06169292479607685,endo
2.7546118319613577,-0.03045785133243969,endo
3.01875104610638,-0.05997382881814761,endo
3.0096353483137985,-0.12374359632727798,endo
2.754784173408288,0.045042609346101756,endo
3.0030903257674417,-0.18242463473905957,endo
2.791700102065831,-0.057119579991133186,endo
2.733018655444849,-0.06098371198725872,endo
2.8292664866638253,0.03604466488113778,endo
2.8121336991687094,-0.027629866607407204,endo
2.9120544777480446,-0.028880242688855206,endo
2.880628244656861,0.06495607429396606,endo
2.7863598698936753,-0.10919523622291513,endo
2.8129400155831257,-0.03906261432755803,endo
2.8868943171966457,-0.04941019951759834,endo
2.6373449008951053,0.5237681306083283,endo
2.9956882044027204,-0.1569719101393873,endo
2.923500212513511,-0.19970393765583022,endo
3.359113799894856,-0.07147935738587922,endo
3.045192886116814,0.04687141223186213,endo
3.0322091316736937,0.03530167172022923,endo
3.037477365394299,-0.0668573993906702,endo
2.8998705726226466,-0.1187174274788366,endo
3.148915488008141,0.03732491116536202,endo
2.831868567357567,-0.05704738928594382,endo
2.867849330632154,-0.04971626794697073,endo
2.841946966405039,-0.11682124579422055,endo
2.8531586876707045,-0.08400604073638149,endo
2.9057828691148844,0.00018879784771653815,endo
3.037376706404148,-0.0784686250811382,endo
3.0636083181773124,-0.14597115033290362,endo
2.9310985327805223,-0.051692592802842656,endo
2.8526680575414964,0.017393101926526017,endo
2.8759938203110686,-0.04455067782442048,endo
2.9066543051931877,-0.05163831665010663,endo
2.909224557394813,-0.010831312147773739,endo
3.012043742484328,-0.0074308208055433415,endo
3.123707867852979,-0.01369931024441222,endo
3.0095046075930814,-0.025917704393710377,endo
2.9350384502086158,-0.1680073843521823,endo
2.9348506236516942,-0.012787113957491407,endo
2.9126243340206486,0.012866825030882652,endo
3.013786373937478,-0.09474960241304775,endo
2.7368247955946927,0.012371212034534701,endo
3.05628354146614,-0.07577436134082488,endo
2.9166300636164277,-0.0012411781159230653,endo
2.7227783211917354,-0.053788679518845355,endo
2.7485342392886167,-0.06566073827956885,endo
2.9872257221631453,-0.06379432021256581,endo
2.953062600572183,-0.050717764587482304,endo
2.768249880693437,-0.06117634024639561,endo
2.8778640127156216,-0.023446403200128647,endo
3.1331024031699584,0.0077358364489362695,endo
3.0794654395703174,0.04434311230573588,endo
2.8891893958930575,-0.02890226285682522,endo
2.886384617020206,-0.09198654242541554,endo
2.882080504118309,-0.02933749247085822,endo
2.9195659769350675,-0.04439091578392009,endo
3.0671986435069596,-0.101903388639939,endo
2.74640667831098,0.014054109189899489,endo
2.783353469188923,-0.07984478780896914,endo
2.7793993837024717,-0.02703451765934725,endo
2.7823692187548867,0.00283472941131461,endo
2.9428235247395267,-0.148204727971747,endo
2.8234402961695184,0.05514201330040392,endo
2.914578660441494,-0.023277362031221962,endo
2.9898851908799293,-0.0766266396784513,endo
2.866256976967902,-0.0077677962272491245,endo
2.993923401112061,-0.04466670858323983,endo
2.8706328249231046,0.016248869674830427,endo
2.7376145938388174,-0.025841757524633455,endo
2.7668050952035763,-0.012120764660286132,endo
2.8790907358937865,0.07750919274884144,endo
2.7654182347343474,-0.018472317440178024,endo
2.93693767795619,-0.038005055632917686,endo
2.8828943206694606,0.008657321561023994,endo
2.8112855170610023,0.006865128360655573,endo
2.817721487223689,-0.042084506077073425,endo
2.9794828362354266,0.0026942143482471324,endo
2.9551579429127317,-0.014057318623394805,endo
3.1485151548359354,0.04665258409859446,endo
3.0666800047679277,-0.04492114080142494,endo
2.9322414194639994,-0.11740340381494825,endo
2.811200803636368,-0.10484488388185914,endo
2.793842315338336,-0.085797839292311,endo
2.8589030369174147,-0.02250801080087809,endo
2.920116605606751,-0.0005478314635833293,endo
2.9516989247060446,-0.039883838380797475,endo
3.118974277670531,0.029747856667008722,endo
3.0399013155138332,-0.026153615345009897,endo
2.8757290747293047,0.07961146447540446,endo
2.835071985439458,-0.048188797532800684,endo
2.7951943555652323,0.049585848632557536,endo
2.8744880458015154,-0.04964249575600317,endo
3.2125557668973075,-0.028788324664769188,endo
3.2051357319608775,-0.10374923463727773,endo
3.4460203734183192,-0.00034817587302783855,endo
3.214078021064088,0.009431291247581287,endo
2.9557427413133133,-0.012482487932350381,endo
2.822047046852598,0.03224325512010595,endo
3.077362211108789,-0.011876206128007391,endo
2.901631167823275,-0.07356920530909798,endo
3.178093355874011,-0.09948361989322403,endo
2.8029499692180893,-0.09568431452375299,endo
2.805878562620183,-0.050580466904147574,endo
2.797594975419956,-0.021544375336304607,endo
2.80318471965877,-0.08390611764095234,endo
3.079593789192585,-0.02131311472432986,endo
3.0727208888996516,-0.0167832541767467,endo
3.2817464156153453,0.0027403900281190853,endo
3.0103820079098633,0.02598719728193616,endo
2.792346197539513,0.03204861283896747,endo
3.1262106916788066,-0.04323793330490346,endo
2.8785589742556215,0.016320736490620862,endo
3.2990575042747348,-0.1067101706228365,endo
3.289003901914316,-0.1573439608722525,endo
2.815281877644774,-0.06461012839541198,endo
2.8019470051014745,0.002575266601017593,endo
3.103762658263995,0.004055743464384009,endo
2.7793166201253876,-0.09006476767392768,endo
2.7744453501659936,-0.07239005830666524,endo
2.954051253605613,0.01380895284489218,endo
2.8149767884281247,0.029960723520164628,endo
2.763442066689409,-0.004177570191649082,endo
2.7731247880387047,-0.020406992173264662,endo
2.9919734382156786,-0.0425523785950494,endo
2.8983192267232596,-0.06282769287513501,endo
2.9536614821768916,-0.03199085602483531,endo
3.1856164678649477,0.05607564849615811,endo
2.829820189754194,0.06362829216925274,endo
2.922422275135605,-0.003993960449120323,endo
2.8271217446652064,-0.09165457461934279,endo
2.8827737986929836,-0.0081937828227906,endo
3.003838894932612,-0.06558489548338542,endo
2.9441335500656813,0.06103770666799815,endo
3.0386837613802276,-0.08956986311127524,endo
2.898283214428974,0.06695688773569455,endo
2.8699644553771773,0.024428588369184004,endo
2.984104234577107,-0.11872877726862584,endo
2.873225210014119,-0.049686419567295574,endo
2.7545589435738567,-0.013607421587756326,endo
3.0730741735753777,-0.023567059535712837,endo
3.084734671990148,-0.15942045120793769,endo
3.187968150988087,-0.055586586289450096,endo
2.795865788455858,-0.04326450517326058,endo
2.9446927081348395,0.2331219985497717,endo
2.794554858072133,-0.07961622004079566,endo
2.7986527374240966,0.006337371653317419,endo
2.9446899161570332,-0.022363495596507244,endo
2.8673778683491995,-0.0656160166014747,endo
3.0649011008409746,-0.09925924246880105,endo
2.8591719658955794,-0.016128341627585512,endo
2.8711946080895903,-0.014844323479022405,endo
2.8875959756728458,-0.012805005310747346,endo
2.8956814250735223,-0.03684740086089338,endo
2.8553706880149847,0.02002150759803339,endo
2.894300167040916,-0.0006699144470637262,endo
2.8066198336350014,0.008724164878896504,endo
2.788691004090912,-0.06079231775427482,endo
2.8680279192488594,0.0958300341798716,endo
2.8709339526426145,-0.03928308063183241,endo
2.709545959077849,-0.09262405228130842,endo
2.853705001966979,0.018321386929557728,endo
2.805090744207639,-0.04397574477567056,endo
2.7326092079359543,-0.021235580365463167,endo
2.7970843789095814,-0.05654983394061014,endo
2.8255851293347756,0.0605988184949339,endo
2.8827480980603735,0.02434313678431057,endo
2.722956836504182,0.021105691709814602,endo
3.1016433485336448,-0.06744571800412456,endo
2.9933808054284894,-0.0003249330568137567,endo
2.840393178104506,0.07108877862674295,endo
2.9187925033489144,-0.046558209945121685,endo
2.887955783759667,-0.014448769229565176,endo
2.9759982244725736,0.015746811958099547,endo
2.942706091320914,0.0037052996628196707,endo
2.7939590847563283,0.026230301653408512,endo
2.79107585784493,-0.03481483865046574,endo
2.737399751536357,0.02375477230476728,endo
3.0876059586423734,-0.30308795393950516,endo
3.078354687520426,-0.01350673027289421,endo
2.9315831332968814,-0.14247824247188087,endo
2.9952534325170115,-0.050099351855032004,endo
2.99562649305279,-0.03878780491682817,endo
2.931724662400455,-0.04316192892717052,endo
2.8807467779873606,-0.07426789863406448,endo
3.1298739486574503,-0.17362373234983441,endo
3.185064175054043,0.022351434327385223,endo
3.017372225587457,-0.12173368866374676,endo
-2.4663905271035884,0.8992792471794909,endo
-2.5843391775646984,0.9533684390511652,endo
-2.72579625720984,0.6614936623505204,endo
-2.9604001482278197,0.7700251939360999,endo
-2.70255243572439,0.8486277547588217,endo
-2.724128226354719,1.0872000353454487,endo
-2.7385190986892454,0.659747918785141,endo
-2.7781158216767725,0.7167154835370317,endo
-2.698233373175333,0.9341811527262415,endo
-2.6896710586176433,0.9756608870926406,endo
-2.6978887471321378,1.0169400252214422,endo
-2.8129340543107446,1.0117690109999204,endo
-2.904635394588022,0.9402266256559927,endo
-2.8634318488508925,0.936561462136526,endo
-2.7253992011779027,1.095630986807465,endo
-2.7603757724774236,1.0350025938882415,endo
-2.765515894977084,0.845937913822972,endo
-2.816021496878389,0.8680487965119138,endo
-2.6427134388487783,1.0049215644200449,endo
-2.6949236819793394,0.8394455107478719,endo
-2.8184713047366974,0.992265257533873,endo
-2.62071417099258,0.8479092803178995,endo
-2.7905342506386144,0.9399744938209699,endo
-2.872369121956522,1.0206697977630397,endo
-2.7986571180311346,0.9681136204814955,endo
-2.732411246796798,1.1313383524407132,endo
-2.9447475927094033,1.0112257283442785,endo
-2.6967480147081093,1.0923375533348585,endo
-2.7521764408500453,1.0673709128761575,endo
-2.7182734418773937,1.1712513716891866,endo
-2.816185498969108,0.8866392581323188,endo
-2.7630411308041776,0.9205453481713493,endo
-2.8367816103243233,0.830541741715942,endo
-2.728221272848972,1.0542976710893792,endo
-2.8152322240575263,1.0260702785621771,endo
-2.7014221308674937,1.0912078448601017,endo
-2.7479135195137028,0.9858915902030935,endo
-2.6176399827718515,1.2952256291690885,endo
-2.594046306246617,1.1513593506828317,endo
-2.7993428312224498,1.0727310795851934,endo
-2.57918750098676,1.1446235264813513,endo
-2.797137202077475,1.1166553098297736,endo
-2.6559663604215484,0.92900044197621,endo
-2.6903654751186505,1.0241308530466515,endo
-2.781616701193372,1.0757898856179897,endo
-3.0036940617896453,1.1622791434962383,endo
-2.7906023947280216,1.2471464193457982,endo
-2.682786447596194,1.0513904967359757,endo
-2.7250806207706018,1.1468518667890764,endo
-2.578511358490149,0.8353820065082285,endo
-2.779035149782719,0.9097334023389153,endo
-2.737365510740765,1.3401887045402248,endo
-2.8679043369814847,1.081110716440762,endo
-2.882651714381686,1.0748572410950705,endo
-2.8084831135617336,0.9827125368844107,endo
-2.8535819370131814,1.121964519436985,endo
-2.7619120073650714,1.0923422406678795,endo
-2.6364810972840518,1.158635744461049,endo
-2.78013663645404,1.2569953927606943,endo
-2.8131766976225796,1.1561874611661274,endo
-2.9670265828398623,0.9506781324088212,endo
-2.7558222814461386,0.9731431226064788,endo
-2.6728196000286966,1.0716951190678121,endo
-2.80660240166404,0.9443431415485705,endo
-2.6967877159971154,0.8879624634742042,endo
-2.5161159090073064,1.0656859313345795,endo
-2.6737554717698693,1.1706515906167838,endo
-2.722975344348291,1.065874815724857,endo
-2.679980436458146,0.8774762944511875,endo
-2.7972502935539088,0.8648679807574474,endo
-2.7464791515686997,1.035951061372962,endo
-2.6500982936756827,0.9629900200761001,endo
-2.587978339196784,1.064048984304982,endo
-2.7724507427758995,1.080242272747233,endo
-2.7962746274735126,0.8846306382535262,endo
-2.6352756151156775,1.1967334257253555,endo
-2.964728655750491,0.9413687226941126,endo
-2.6016236295844783,1.018450845380851,endo
-2.663117678308619,1.104545789430397,endo
-2.6791833617983696,0.7852537779296981,endo
-2.6678977577758145,0.9619971252773764,endo
-2.8138096363099327,1.0485656223109623,endo
-2.6466583624633992,1.0454152762822722,endo
-2.796404987153962,1.1380977112408837,endo
-2.839743307952939,1.0739488553569432,endo
-2.747374466756677,0.9565293287043086,endo
-2.7072262471521973,1.1269300086631555,endo
-2.655387569734201,1.15546370537393,endo
-2.5700484013728904,1.1303672322591702,endo
-2.473567623993314,0.9885964906921552,endo
-2.607204106111391,0.7953582526231356,endo
-2.787591121220192,1.0465869394872365,endo
-2.828156149874603,0.9023644260404152,endo
-2.8556139708765547,0.8704018612801142,endo
-2.919793409978769,0.9371185146481026,endo
-2.566324342564638,0.9417285835167073,endo
-2.655082294242533,1.2246242717720244,endo
-2.7951077791999723,1.0587221926697867,endo
-2.66660963245472,1.1072742063700076,endo
-2.6260793268964973,0.9785669862312059,endo
-2.952110709150044,0.94498424356847,endo
-2.8365862027663584,0.8545614609737839,endo
-2.4718407744264925,0.8284467070946867,endo
-2.8911214732875035,1.019957868358385,endo
-2.635655857465622,0.8952074841809746,endo
-2.698558090726393,1.0302330180660866,endo
-2.473430647632122,0.982713124710553,endo
-2.878867959529349,0.8150479639874589,endo
-2.6926492160273803,0.8554361545955874,endo
-2.6197130706846137,1.0420955447141598,endo
-2.7964893479695077,0.8211202486638256,endo
-2.674656034158079,0.8819717274030526,endo
-2.6883461470310763,1.158977622121716,endo
-2.7251715169526025,0.9951781558978109,endo
-2.7922433118116476,1.0873573487690449,endo
-2.6769827622054243,1.3059364526129649,endo
-2.5131957205516997,1.135234121590953,endo
-2.7526135108839314,0.9383942878847865,endo
-2.6885791567375894,0.9287048419434973,endo
-2.8509524488821794,1.0786503450261344,endo
-2.7809638180532636,1.0482951476909925,endo
-2.6560511299959737,0.9229529137667766,endo
-2.7080888439097524,1.0005706265024354,endo
-2.716543087621498,1.1061283406856213,endo
-2.7278537040198656,1.0751842941577248,endo
-2.721686840189572,0.9791136862049874,endo
-2.6049968950872127,0.7158132126204299,endo
-2.70657857648261,1.0098976817421483,endo
-2.8347173546407904,0.903535621495821,endo
-2.697782090319263,0.951583200101102,endo
-2.833213773330679,0.7989741393409578,endo
-2.5915286723466213,1.0845394199438476,endo
-2.7616554491951604,1.1723684838284367,endo
-2.593571928881191,0.9731622616448276,endo
-2.766304880951113,0.8455771839338329,endo
-2.669843537455544,1.0842781813904723,endo
-2.6790208631414156,0.8164147602191434,endo
-2.716167451191356,1.0818195069976844,endo
-2.8556353497404032,1.0001551767807908,endo
-2.723864283608613,0.8319438229532766,endo
-2.76459406861751,0.9219434433253421,endo
-2.8007975432486236,1.0395614820424928,endo
-2.7077743440581377,1.0311883092712484,endo
-2.5554087158540555,1.1664662843383005,endo
-2.572836712740713,0.8499052609714919,endo
-2.720112598455213,1.0489308235370174,endo
-2.673903661123706,1.0904462808244322,endo
-2.7634416932327075,1.068525083831422,endo
-2.6695391367469945,1.1520220711352493,endo
-2.9098430484896736,0.8340630549485515,endo
-2.755962458411216,0.9675312142398351,endo
-2.693176929997797,1.189431578552877,endo
-2.8066382351302646,0.9264172454594407,endo
-2.6096582975064138,0.8532492574651207,endo
-2.5550650626514835,0.686157947963992,endo
-2.661697703940599,0.7391075222451865,endo
-2.821452096805956,1.0852304505514765,endo
-2.761168769210704,0.9159339501616774,endo
-2.5237216693309805,0.8522247732167767,endo
-2.726836719446307,0.9809266363366963,endo
-2.8084170424114805,1.0363609925183555,endo
-2.80834791468069,0.7833041972091297,endo
-2.914264246923095,0.8874795587754944,endo
-2.628797001789751,1.0806785202242781,endo
-2.817858463816028,0.9708089051533636,endo
-2.930254894944064,0.9439495125836032,endo
-2.6777543987369925,0.7794855062358629,endo
-2.7735640061640683,1.0468200930854443,endo
-2.776004719148759,1.01554674265834,endo
-2.543945632936863,1.0519082422752406,endo
-2.7663824287592127,0.9623569290411124,endo
-2.838102707290696,0.8730091297069965,endo
-2.80209157827405,0.9530417342209019,endo
-2.8003933613028615,1.1053344764023465,endo
-2.846968397512262,0.8501078458614764,endo
-2.70684858453872,1.0654348565846905,endo
-2.8528235851414077,0.8914897601484295,endo
-2.634608820816439,0.8860540885295158,endo
-2.659190776638638,0.9382969553545427,endo
-2.8875502393845895,0.9789923562595799,endo
-2.497781971228515,1.0202509126550567,endo
-2.802233299521611,1.0425033212915864,endo
-2.464860007894627,0.790719284874385,endo
-2.767797468862678,0.8413350362331303,endo
-2.5409546000319505,0.9029021806900293,endo
-2.6486074184883304,1.074638766573546,endo
-2.6172941794751874,1.2559254069873238,endo
-2.731669146427122,1.0321618088656528,endo
-2.6360596757391805,0.8296464040655791,endo
-2.7695611035497225,1.1058812973717886,endo
-2.7666357307946554,0.9515246793624796,endo
-2.7132770016010106,1.12360739500544,endo
-2.682886740492518,0.8865387524167151,endo
-2.6923460143648343,1.0690044474053797,endo
-2.714662713417899,0.9255522762377213,endo
-2.8019027681873485,0.8665059487076979,endo
-2.5981180817934146,0.9843396113129972,endo
-2.829567118410295,1.1611733713885817,endo
-2.82325715330684,1.0933067152077711,endo
-2.7417815312390075,1.0189228684072797,endo
-2.7916373688487965,1.0146897734763292,endo
-2.7426490932297747,1.1477635148618137,endo
-3.030343764149551,0.7427238752121429,endo
-2.5642533116537125,0.9033265069866799,endo
-2.8414828498225564,0.9964365177069876,endo
-2.7168988137529717,1.0842872928884029,endo
-2.6335849738021064,0.8362523457808466,endo
-2.8102114667587457,1.0061926231182148,endo
-2.7407395301922812,1.0693578661609322,endo
-2.5812701494451153,1.0896330547036153,endo
-2.7631327634535134,0.9634539205264523,endo
-2.83928410992709,0.8389363111266399,endo
-2.6268201937732316,0.8627325360235768,endo
-2.664662255440359,1.165496752689723,endo
-2.787044193296781,1.0509093504824094,endo
-2.84347835948978,1.2108771945793706,endo
-2.6723131028563167,1.1350428957521783,endo
-2.5267707376015838,1.0198547680099923,endo
-2.62054623231934,1.0986795981932818,endo
-2.6177289281922818,0.8471639629082302,endo
-2.8090141603713943,0.9152043162109332,endo
-2.730279338994572,0.9342871941729446,endo
-2.7091232041788134,0.9267315195476319,endo
-2.911187411626835,0.9493445626931935,endo
-2.5903717713912986,0.8009668192375071,endo
-2.667305414653987,0.9560464411381588,endo
-2.6343800737535066,0.9019632581395467,endo
-2.849933298698614,0.7577615890002596,endo
-2.7977191231652765,0.944200247294029,endo
-2.6540024955401247,0.9220846248271679,endo
-2.6719482798076433,0.732142919970709,endo
-2.8692203092419937,0.8879001295884937,endo
-2.4241799036763267,0.9912673139803762,endo
-2.6091164987365683,0.9758034053210839,endo
-2.587500144526642,0.9606219813587868,endo
-2.8011764029573483,0.9708470159687704,endo
-2.6596826876828388,0.8298582871856607,endo
-2.6048268450012704,0.9516013539627629,endo
-2.6976575645023266,0.9744967156381541,endo
-2.6298058375975515,0.8797422682105361,endo
-2.785041872225204,1.0257931090964265,endo
-2.6730594102948957,0.7889481821368284,endo
-2.8139179120630358,0.5988577901500847,endo
-2.6710588039593626,0.6131106781865991,endo
-2.854565081997054,1.0338377181210416,endo
-2.777337473445714,0.8253244007813617,endo
-2.6996365147729637,0.7516671344174856,endo
-2.981063666489866,1.018983777384552,endo
-3.1014548178746075,0.5936659526132596,endo
-2.835353773437613,1.0187191929785502,endo
-2.876465244026038,1.0295195263100085,endo
-2.651858014275933,0.9283043038333022,endo
-2.5609361113356,0.7287829829725452,endo
-2.8777679614988676,0.8689161382687632,endo
-2.6499509099270684,0.9326795303195142,endo
-2.5859601159515737,1.1164940033534998,endo
-2.647560276062041,0.8086086722108491,endo
-2.9529014770748367,0.7648272069873309,endo
-2.7841713360692273,1.0643110287206918,endo
-2.6574118954352084,1.0325111574178785,endo
-2.8070516052523438,0.9375815815687003,endo
-2.6200245217349054,0.9915982173942008,endo
-2.6677257756635515,1.1361893140602266,endo
-3.08126578425186,0.5737885808570728,endo
-2.6731847952313674,0.7626966638726713,endo
-2.593161024135173,0.5576119022142275,endo
-2.8465413551520413,0.3470159041632409,endo
-2.516892313115736,0.678188621211509,endo
-2.6452693536382172,0.7158117141319957,endo
-2.4340932645416116,0.6017686262368913,endo
-2.8261368633113237,0.7976297635084771,endo
-2.511282686202136,0.9490289200175884,endo
-2.811770549032858,0.671551276175908,endo
-2.6767950386856083,1.1022393477294659,endo
-2.687441971405213,0.7188217826103427,endo
-2.6609108322319415,1.0207788712444912,endo
-2.8646635046290787,0.5068035855057221,endo
-2.7933491765197616,0.695635359877437,endo
-2.760815962593116,0.6226808081932308,endo
-2.751679557772756,0.9248550373053949,endo
-2.7546991153532416,0.9052428408508851,endo
-2.78418548570674,0.7682516120142365,endo
-2.504586640303037,0.8518534941330801,endo
-2.7382590682126984,0.5780355820212578,endo
-2.5842682970358872,0.756787394436879,endo
-2.673506471946315,1.0188624911309618,endo
-2.4999273311313233,0.7958660568504159,endo
-2.5928127568495642,0.6455418473655193,endo
-2.7193182577659303,0.8365385771602444,endo
-2.7846723189243763,0.8100640165636411,endo
-2.764228622682267,1.0046140183174321,endo
-2.920902395082125,0.9372249245228724,endo
-2.7530163997170316,0.7356475486662061,endo
-2.5648123415660575,0.8003310281090806,endo
-2.587916145450659,0.9161011534115339,endo
-2.612940835382022,0.7539258017651959,endo
-2.72264554959712,0.785553740421377,endo
-2.645067577649538,0.5661907604993153,endo
-2.7127254543897212,0.8887169335926829,endo
-2.7815996122319886,0.759413684317639,endo
-2.662474633281968,0.7336211164781379,endo
-2.674695363423185,0.7432572014646582,endo
-2.4790966201744,0.6530031002333395,endo
-2.8866306997308935,0.763489519015487,endo
-2.7715218425676027,0.8567339033323119,endo
-2.9163358379257196,0.8557081197763465,endo
-2.895948917450382,0.7037717710763498,endo
-2.7823925414332935,0.6482557404758174,endo
-2.729359462676127,0.7141461046975349,endo
-2.5323718186760984,0.9277108663447188,endo
-2.6721228780116264,0.7020910500377723,endo
-2.861972240590578,0.8856272283304576,endo
-2.875653378692612,-0.6172939251264145,endo
-2.6354352282343703,0.9728094333118692,endo
-2.6418080460353974,0.8266734007042332,endo
-2.585370457416006,0.8780055799571723,endo
-2.602752154124829,1.0101235046505432,endo
-2.7975589451717733,0.6936549211830835,endo
